,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20
2020-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
2020-12-25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
2020-12-26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
2020-12-27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
2020-12-28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
2020-12-29,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
2020-12-30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
2020-12-31,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
2021-01-01,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
2021-01-02,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
2021-01-03,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
2021-01-04,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
2021-01-05,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
2021-01-06,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
2021-01-07,1106,14,42,0,0,0,0,14,0,0,0,7,0,0,0,0,189,21,224
2021-01-08,5012,84,140,0,0,0,0,56,7,0,14,21,7,7,7,7,1057,70,1435
2021-01-09,10178,175,259,7,7,0,7,91,14,0,42,49,21,21,14,35,2072,168,2702
2021-01-10,11781,196,301,7,7,0,7,105,21,7,49,70,28,21,14,42,2303,217,3031
2021-01-11,16800,287,413,14,7,7,14,119,28,7,70,112,42,28,21,63,3353,308,4445
2021-01-12,22869,371,553,28,7,7,28,175,35,14,84,175,63,42,42,84,4634,420,6265
