,F,M
2020-12-30,7,0
2020-12-31,14,0
2021-01-01,14,0
2021-01-02,28,7
2021-01-03,35,14
2021-01-04,49,14
2021-01-05,112,35
2021-01-06,182,91
2021-01-07,406,266
2021-01-08,595,413
2021-01-09,826,560
2021-01-10,994,686
2021-01-11,1134,791
2021-01-12,1155,805
2021-01-13,1169,819
2021-01-14,1176,826
2021-01-15,1183,833
2021-01-16,1190,833
2021-01-17,1190,833
2021-01-18,1190,833
2021-01-19,1204,840
2021-01-20,1204,847
2021-01-21,1204,847
2021-01-22,1204,854
2021-01-23,1204,854
2021-01-24,1204,861
2021-01-25,1211,861
2021-01-26,1211,861
2021-01-27,1211,861
2021-01-28,1211,861
2021-01-29,1218,868
2021-01-30,1246,889
2021-01-31,1267,910
2021-02-01,1274,917
2021-02-02,1281,924
2021-02-03,1288,924
2021-02-04,1288,931
2021-02-05,1295,938
2021-02-06,1295,945
2021-02-07,1302,945
2021-02-08,1302,945
2021-02-09,1316,952
2021-02-10,1365,994
2021-02-11,1386,1015
2021-02-12,1414,1043
2021-02-13,1435,1064
2021-02-14,1435,1064
2021-02-15,1442,1078
2021-02-16,1498,1141
2021-02-17,1533,1176
2021-02-18,1561,1190
2021-02-19,1596,1232
2021-02-20,1610,1246
2021-02-21,1610,1253
2021-02-22,1624,1260
2021-02-23,1673,1295
2021-02-24,1729,1330
2021-02-25,1785,1365
2021-02-26,1890,1484
2021-02-27,2009,1589
2021-02-28,2044,1610
2021-03-01,2086,1631
2021-03-02,2198,1736
2021-03-03,2408,1946
2021-03-04,2723,2233
2021-03-05,3150,2555
2021-03-06,3325,2702
2021-03-07,3332,2709
2021-03-08,3395,2765
2021-03-09,3521,2856
2021-03-10,4137,3458
2021-03-11,4725,4004
2021-03-12,5278,4501
2021-03-13,5698,4865
2021-03-14,5789,4956
2021-03-15,5922,5068
2021-03-16,6531,5593
2021-03-17,7588,6496
total,459032,407127
